Date;Transmitter;Window;
;;Maximum [h];Effective [h]
2014-09-28;ICV 20.3;12;12
2014-09-27;DHO 23.4;12;12
2014-09-27;GBZ 19.6;12;12
2014-09-27;GQD 22.1;12;12
2014-09-27;HWU 21.8;12;12
2014-09-27;ICV 20.3;12;12
2014-09-26;DHO 23.4;12;12
2014-09-26;GBZ 19.6;12;12
2014-09-26;GQD 22.1;12;12
2014-09-26;HWU 21.8;12;12
2014-09-26;ICV 20.3;12;12
2014-09-25;DHO 23.4;12;12
2014-09-25;GBZ 19.6;12;12
2014-09-25;GQD 22.1;12;12
2014-09-25;HWU 21.8;12;12
2014-09-25;ICV 20.3;12;12
2014-09-24;DHO 23.4;12;12
2014-09-24;GBZ 19.6;12;12
2014-09-24;GQD 22.1;12;12
2014-09-24;HWU 21.8;12;12
2014-09-24;ICV 20.3;12;12
2014-09-23;DHO 23.4;12;12
2014-09-23;GBZ 19.6;12;12
2014-09-23;GQD 22.1;12;12
2014-09-23;HWU 21.8;12;12
2014-09-23;ICV 20.3;12;12
2014-09-22;DHO 23.4;12;12
2014-09-22;GBZ 19.6;12;12
2014-09-22;GQD 22.1;12;12
2014-09-22;HWU 21.8;12;12
2014-09-22;ICV 20.3;12;12
2014-09-21;DHO 23.4;12;12
2014-09-21;GBZ 19.6;12;12
2014-09-21;GQD 22.1;12;12
2014-09-21;HWU 21.8;12;12
2014-09-21;ICV 20.3;12;12
2014-09-20;DHO 23.4;12;12
2014-09-20;GBZ 19.6;12;12
2014-09-20;GQD 22.1;12;12
2014-09-20;HWU 21.8;12;12
2014-09-20;ICV 20.3;12;12
2014-09-19;DHO 23.4;12;12
2014-09-19;GBZ 19.6;12;12
2014-09-19;GQD 22.1;12;12
2014-09-19;HWU 21.8;12;12
2014-09-19;ICV 20.3;12;12
2014-09-18;DHO 23.4;12;12
2014-09-18;GBZ 19.6;12;12
2014-09-18;GQD 22.1;12;12
2014-09-18;HWU 21.8;12;12
2014-09-18;ICV 20.3;12;12
2014-09-17;DHO 23.4;12;12
2014-09-17;GBZ 19.6;12;12
2014-09-17;GQD 22.1;12;12
2014-09-17;HWU 21.8;12;12
2014-09-17;ICV 20.3;12;12
2014-09-16;DHO 23.4;12;12
2014-09-16;GBZ 19.6;12;12
2014-09-16;GQD 22.1;12;12
2014-09-16;HWU 21.8;12;12
2014-09-16;ICV 20.3;12;12
2014-09-15;DHO 23.4;12;12
2014-09-15;GBZ 19.6;12;12
2014-09-15;GQD 22.1;12;12
2014-09-15;HWU 21.8;12;12
2014-09-15;ICV 20.3;12;12
2014-09-14;DHO 23.4;12;12
2014-09-14;GBZ 19.6;12;12
2014-09-14;GQD 22.1;12;12
2014-09-14;HWU 21.8;12;12
2014-09-14;ICV 20.3;12;12
2014-09-13;DHO 23.4;12;12
2014-09-13;GBZ 19.6;12;12
2014-09-13;GQD 22.1;12;12
2014-09-13;HWU 21.8;12;12
2014-09-13;ICV 20.3;12;12
2014-09-12;DHO 23.4;12;12
2014-09-12;GBZ 19.6;12;12
2014-09-12;GQD 22.1;12;12
2014-09-12;HWU 21.8;12;12
2014-09-12;ICV 20.3;12;12
2014-09-11;DHO 23.4;12;12
2014-09-11;GBZ 19.6;12;12
2014-09-11;GQD 22.1;12;12
2014-09-11;HWU 21.8;12;12
2014-09-11;ICV 20.3;12;12
2014-09-10;DHO 23.4;12;12
2014-09-10;GBZ 19.6;12;12
2014-09-10;GQD 22.1;12;12
2014-09-10;HWU 21.8;12;12
2014-09-10;ICV 20.3;12;12
2014-09-09;DHO 23.4;12;12
2014-09-09;GBZ 19.6;12;12
2014-09-09;GQD 22.1;12;12
2014-09-09;HWU 21.8;12;12
2014-09-09;ICV 20.3;12;12
2014-09-08;DHO 23.4;12;12
2014-09-08;GBZ 19.6;12;12
2014-09-08;GQD 22.1;12;12
2014-09-08;HWU 21.8;12;12
2014-09-08;ICV 20.3;12;12
2014-09-07;DHO 23.4;12;12
2014-09-07;GBZ 19.6;12;12
2014-09-07;GQD 22.1;12;12
2014-09-07;HWU 21.8;12;12
2014-09-07;ICV 20.3;12;12
2014-09-06;DHO 23.4;12;12
2014-09-06;GBZ 19.6;12;12
2014-09-06;GQD 22.1;12;12
2014-09-06;HWU 21.8;12;12
2014-09-06;ICV 20.3;12;12
2014-09-05;DHO 23.4;12;12
2014-09-05;GBZ 19.6;12;12
2014-09-05;GQD 22.1;12;12
2014-09-05;HWU 21.8;12;12
2014-09-05;ICV 20.3;12;12
2014-09-04;DHO 23.4;12;12
2014-09-04;GBZ 19.6;12;12
2014-09-04;GQD 22.1;12;12
2014-09-04;HWU 21.8;12;12
2014-09-04;ICV 20.3;12;12
2014-09-03;DHO 23.4;12;12
2014-09-03;GBZ 19.6;12;12
2014-09-03;GQD 22.1;12;12
2014-09-03;HWU 21.8;12;12
2014-09-03;ICV 20.3;12;12
2014-09-02;DHO 23.4;12;12
2014-09-02;GBZ 19.6;12;12
2014-09-02;GQD 22.1;12;12
2014-09-02;HWU 21.8;12;12
2014-09-02;ICV 20.3;12;12
2014-09-01;DHO 23.4;12;12
2014-09-01;GBZ 19.6;12;12
2014-09-01;GQD 22.1;12;12
2014-09-01;HWU 21.8;12;12
2014-09-01;ICV 20.3;12;12
2014-08-31;DHO 23.4;12;12
2014-08-31;GBZ 19.6;12;12
2014-08-31;GQD 22.1;12;12
2014-08-31;HWU 21.8;12;12
2014-08-31;ICV 20.3;12;12
2014-08-30;DHO 23.4;12;12
2014-08-30;GBZ 19.6;12;12
2014-08-30;GQD 22.1;12;12
2014-08-30;HWU 21.8;12;12
2014-08-30;ICV 20.3;12;12
2014-08-29;DHO 23.4;12;12
2014-08-29;GBZ 19.6;12;12
2014-08-29;GQD 22.1;12;12
2014-08-29;HWU 21.8;12;12
2014-08-29;ICV 20.3;12;12
2014-08-28;DHO 23.4;12;12
2014-08-28;GBZ 19.6;12;12
2014-08-28;GQD 22.1;12;12
2014-08-28;HWU 21.8;12;12
2014-08-28;ICV 20.3;12;12
2014-08-27;DHO 23.4;12;12
2014-08-27;GBZ 19.6;12;12
2014-08-27;GQD 22.1;12;12
2014-08-27;HWU 21.8;12;12
2014-08-27;ICV 20.3;12;12
2014-08-26;DHO 23.4;12;12
2014-08-26;GBZ 19.6;12;12
2014-08-26;GQD 22.1;12;12
2014-08-26;HWU 21.8;12;12
2014-08-26;ICV 20.3;12;12
2014-08-25;DHO 23.4;12;12
2014-08-25;GBZ 19.6;12;12
2014-08-25;GQD 22.1;12;12
2014-08-25;HWU 21.8;12;12
2014-08-25;ICV 20.3;12;12
2014-08-24;DHO 23.4;12;12
2014-08-24;GBZ 19.6;12;12
2014-08-24;GQD 22.1;12;12
2014-08-24;HWU 21.8;12;12
2014-08-24;ICV 20.3;12;12
2014-08-23;DHO 23.4;12;12
2014-08-23;GBZ 19.6;12;12
2014-08-23;GQD 22.1;12;12
2014-08-23;HWU 21.8;12;12
2014-08-23;ICV 20.3;12;12
2014-08-22;DHO 23.4;12;12
2014-08-22;GBZ 19.6;12;12
2014-08-22;GQD 22.1;12;12
2014-08-22;HWU 21.8;12;12
2014-08-22;ICV 20.3;12;12
2014-08-21;DHO 23.4;12;12
2014-08-21;GBZ 19.6;12;12
2014-08-21;GQD 22.1;12;12
2014-08-21;HWU 21.8;12;12
2014-08-21;ICV 20.3;12;12
2014-08-20;DHO 23.4;12;12
2014-08-20;GBZ 19.6;12;12
2014-08-20;GQD 22.1;12;12
2014-08-20;HWU 21.8;12;12
2014-08-20;ICV 20.3;12;12
2014-08-19;DHO 23.4;12;12
2014-08-19;GBZ 19.6;12;12
2014-08-19;GQD 22.1;12;12
2014-08-19;HWU 21.8;12;12
2014-08-19;ICV 20.3;12;12
2014-08-18;DHO 23.4;12;12
2014-08-18;GBZ 19.6;12;12
2014-08-18;GQD 22.1;12;12
2014-08-18;HWU 21.8;12;12
2014-08-18;ICV 20.3;12;12
2014-08-17;DHO 23.4;12;12
2014-08-17;GBZ 19.6;12;12
2014-08-17;GQD 22.1;12;12
2014-08-17;HWU 21.8;12;12
2014-08-17;ICV 20.3;12;12
2014-08-16;DHO 23.4;12;12
2014-08-16;GBZ 19.6;12;12
2014-08-16;GQD 22.1;12;12
2014-08-16;HWU 21.8;12;12
2014-08-16;ICV 20.3;12;12
2014-08-15;DHO 23.4;12;12
2014-08-15;GBZ 19.6;12;12
2014-08-15;GQD 22.1;12;12
2014-08-15;HWU 21.8;12;12
2014-08-15;ICV 20.3;12;12
2014-08-14;DHO 23.4;12;12
2014-08-14;GBZ 19.6;12;12
2014-08-14;GQD 22.1;12;12
2014-08-14;HWU 21.8;12;12
2014-08-14;ICV 20.3;12;12
2014-08-13;DHO 23.4;12;12
2014-08-13;GBZ 19.6;12;12
2014-08-13;GQD 22.1;12;12
2014-08-13;HWU 21.8;12;12
2014-08-13;ICV 20.3;12;12
2014-08-12;DHO 23.4;12;12
2014-08-12;GBZ 19.6;12;12
2014-08-12;GQD 22.1;12;12
2014-08-12;HWU 21.8;12;12
2014-08-12;ICV 20.3;12;12
2014-08-11;DHO 23.4;12;12
2014-08-11;GBZ 19.6;12;12
2014-08-11;GQD 22.1;12;12
2014-08-11;HWU 21.8;12;12
2014-08-11;ICV 20.3;12;12
2014-08-10;DHO 23.4;12;12
2014-08-10;GBZ 19.6;12;12
2014-08-10;GQD 22.1;12;12
2014-08-10;HWU 21.8;12;12
2014-08-10;ICV 20.3;12;12
2014-08-09;DHO 23.4;12;12
2014-08-09;GBZ 19.6;12;12
2014-08-09;GQD 22.1;12;12
2014-08-09;HWU 21.8;12;12
2014-08-09;ICV 20.3;12;12
2014-08-08;DHO 23.4;12;12
2014-08-08;GBZ 19.6;12;12
2014-08-08;GQD 22.1;12;12
2014-08-08;HWU 21.8;12;12
2014-08-08;ICV 20.3;12;12
2014-08-07;DHO 23.4;12;12
2014-08-07;GBZ 19.6;12;12
2014-08-07;GQD 22.1;12;12
2014-08-07;HWU 21.8;12;12
2014-08-07;ICV 20.3;12;12
2014-08-06;DHO 23.4;12;12
2014-08-06;GBZ 19.6;12;12
2014-08-06;GQD 22.1;12;12
2014-08-06;HWU 21.8;12;12
2014-08-06;ICV 20.3;12;12
2014-08-05;DHO 23.4;12;12
2014-08-05;GBZ 19.6;12;12
2014-08-05;GQD 22.1;12;12
2014-08-05;HWU 21.8;12;12
2014-08-05;ICV 20.3;12;12
2014-08-04;DHO 23.4;12;12
2014-08-04;GBZ 19.6;12;12
2014-08-04;GQD 22.1;12;12
2014-08-04;HWU 21.8;12;12
2014-08-04;ICV 20.3;12;12
2014-08-03;DHO 23.4;12;12
2014-08-03;GBZ 19.6;12;12
2014-08-03;GQD 22.1;12;12
2014-08-03;HWU 21.8;12;12
2014-08-03;ICV 20.3;12;12
2014-08-02;DHO 23.4;12;12
2014-08-02;GBZ 19.6;12;12
2014-08-02;GQD 22.1;12;12
2014-08-02;HWU 21.8;12;12
2014-08-02;ICV 20.3;12;12
2014-08-01;DHO 23.4;12;12
2014-08-01;GBZ 19.6;12;12
2014-08-01;GQD 22.1;12;12
2014-08-01;HWU 21.8;12;12
2014-08-01;ICV 20.3;12;12
2014-07-31;DHO 23.4;12;12
2014-07-31;GBZ 19.6;12;12
2014-07-31;GQD 22.1;12;12
2014-07-31;HWU 21.8;12;12
2014-07-31;ICV 20.3;12;12
2014-07-30;DHO 23.4;12;12
2014-07-30;GBZ 19.6;12;12
2014-07-30;GQD 22.1;12;12
2014-07-30;HWU 21.8;12;12
2014-07-30;ICV 20.3;12;12
2014-07-29;DHO 23.4;12;12
2014-07-29;GBZ 19.6;12;12
2014-07-29;GQD 22.1;12;12
2014-07-29;HWU 21.8;12;12
2014-07-29;ICV 20.3;12;12
2014-07-28;DHO 23.4;12;12
2014-07-28;GBZ 19.6;12;12
2014-07-28;GQD 22.1;12;12
2014-07-28;HWU 21.8;12;12
2014-07-28;ICV 20.3;12;12
2014-07-27;DHO 23.4;12;12
2014-07-27;GBZ 19.6;12;12
2014-07-27;GQD 22.1;12;12
2014-07-27;HWU 21.8;12;12
2014-07-27;ICV 20.3;12;12
2014-07-26;DHO 23.4;12;12
2014-07-26;GBZ 19.6;12;12
2014-07-26;GQD 22.1;12;12
2014-07-26;HWU 21.8;12;12
2014-07-26;ICV 20.3;12;12
2014-07-25;DHO 23.4;12;12
2014-07-25;GBZ 19.6;12;12
2014-07-25;GQD 22.1;12;12
2014-07-25;HWU 21.8;12;12
2014-07-25;ICV 20.3;12;12
2014-07-24;DHO 23.4;12;12
2014-07-24;GBZ 19.6;12;12
2014-07-24;GQD 22.1;12;12
2014-07-24;HWU 21.8;12;12
2014-07-24;ICV 20.3;12;12
2014-07-23;DHO 23.4;12;12
2014-07-23;GBZ 19.6;12;12
2014-07-23;GQD 22.1;12;12
2014-07-23;HWU 21.8;12;12
2014-07-23;ICV 20.3;12;12
2014-07-22;DHO 23.4;12;12
2014-07-22;GBZ 19.6;12;12
2014-07-22;GQD 22.1;12;12
2014-07-22;HWU 21.8;12;12
2014-07-22;ICV 20.3;12;12
2014-07-21;DHO 23.4;12;12
2014-07-21;GBZ 19.6;12;12
2014-07-21;GQD 22.1;12;12
2014-07-21;HWU 21.8;12;12
2014-07-21;ICV 20.3;12;12
2014-07-20;DHO 23.4;12;12
2014-07-20;GBZ 19.6;12;12
2014-07-20;GQD 22.1;12;12
2014-07-20;HWU 21.8;12;12
2014-07-20;ICV 20.3;12;12
2014-07-19;DHO 23.4;12;12
2014-07-19;GBZ 19.6;12;12
2014-07-19;GQD 22.1;12;12
2014-07-19;HWU 21.8;12;12
2014-07-19;ICV 20.3;12;12
2014-07-18;DHO 23.4;12;12
2014-07-18;GBZ 19.6;12;12
2014-07-18;GQD 22.1;12;12
2014-07-18;HWU 21.8;12;12
2014-07-18;ICV 20.3;12;12
2014-07-17;DHO 23.4;12;12
2014-07-17;GBZ 19.6;12;12
2014-07-17;GQD 22.1;12;12
2014-07-17;HWU 21.8;12;12
2014-07-17;ICV 20.3;12;12
2014-07-16;DHO 23.4;12;12
2014-07-16;GBZ 19.6;12;12
2014-07-16;GQD 22.1;12;12
2014-07-16;HWU 21.8;12;12
2014-07-16;ICV 20.3;12;12
2014-07-15;DHO 23.4;12;12
2014-07-15;GBZ 19.6;12;12
2014-07-15;GQD 22.1;12;12
2014-07-15;HWU 21.8;12;12
2014-07-15;ICV 20.3;12;12
2014-07-14;DHO 23.4;12;12
2014-07-14;GBZ 19.6;12;12
2014-07-14;GQD 22.1;12;12
2014-07-14;HWU 21.8;12;12
2014-07-14;ICV 20.3;12;12
2014-07-13;DHO 23.4;12;12
2014-07-13;GBZ 19.6;12;12
2014-07-13;GQD 22.1;12;12
2014-07-13;HWU 21.8;12;12
2014-07-13;ICV 20.3;12;12
2014-07-12;DHO 23.4;12;12
2014-07-12;GBZ 19.6;12;12
2014-07-12;GQD 22.1;12;12
2014-07-12;HWU 21.8;12;12
2014-07-12;ICV 20.3;12;12
2014-07-11;DHO 23.4;12;12
2014-07-11;GBZ 19.6;12;12
2014-07-11;GQD 22.1;12;12
2014-07-11;HWU 21.8;12;12
2014-07-11;ICV 20.3;12;12
2014-07-10;DHO 23.4;12;12
2014-07-10;GBZ 19.6;12;12
2014-07-10;GQD 22.1;12;12
2014-07-10;HWU 21.8;12;12
2014-07-10;ICV 20.3;12;12
2014-07-09;DHO 23.4;12;12
2014-07-09;GBZ 19.6;12;12
2014-07-09;GQD 22.1;12;12
2014-07-09;HWU 21.8;12;12
2014-07-09;ICV 20.3;12;12
2014-07-08;DHO 23.4;12;12
2014-07-08;GBZ 19.6;12;12
2014-07-08;GQD 22.1;12;12
2014-07-08;HWU 21.8;12;12
2014-07-08;ICV 20.3;12;12
2014-07-07;DHO 23.4;12;12
2014-07-07;GBZ 19.6;12;12
2014-07-07;GQD 22.1;12;12
2014-07-07;HWU 21.8;12;12
2014-07-07;ICV 20.3;12;12
2014-07-06;DHO 23.4;12;12
2014-07-06;GBZ 19.6;12;12
2014-07-06;GQD 22.1;12;12
2014-07-06;HWU 21.8;12;12
2014-07-06;ICV 20.3;12;12
2014-07-05;DHO 23.4;12;12
2014-07-05;GBZ 19.6;12;12
2014-07-05;GQD 22.1;12;12
2014-07-05;HWU 21.8;12;12
2014-07-05;ICV 20.3;12;12
2014-07-04;DHO 23.4;12;12
2014-07-04;GBZ 19.6;12;12
2014-07-04;GQD 22.1;12;12
2014-07-04;HWU 21.8;12;12
2014-07-04;ICV 20.3;12;12
2014-07-03;DHO 23.4;12;12
2014-07-03;GBZ 19.6;12;12
2014-07-03;GQD 22.1;12;12
2014-07-03;HWU 21.8;12;12
2014-07-03;ICV 20.3;12;12
2014-07-02;DHO 23.4;12;12
2014-07-02;GBZ 19.6;12;12
2014-07-02;GQD 22.1;12;12
2014-07-02;HWU 21.8;12;12
2014-07-02;ICV 20.3;12;12
2014-07-01;DHO 23.4;12;12
2014-07-01;GBZ 19.6;12;12
2014-07-01;GQD 22.1;12;12
2014-07-01;HWU 21.8;12;12
2014-07-01;ICV 20.3;12;12
2014-06-30;DHO 23.4;12;12
2014-06-30;GBZ 19.6;12;12
2014-06-30;GQD 22.1;12;12
2014-06-30;HWU 21.8;12;12
2014-06-30;ICV 20.3;12;12
2014-06-29;DHO 23.4;12;12
2014-06-29;GBZ 19.6;12;12
2014-06-29;GQD 22.1;12;12
2014-06-29;HWU 21.8;12;12
2014-06-29;ICV 20.3;12;12
2014-06-28;DHO 23.4;12;12
2014-06-28;GBZ 19.6;12;12
2014-06-28;GQD 22.1;12;12
2014-06-28;HWU 21.8;12;12
2014-06-28;ICV 20.3;12;12
2014-06-27;DHO 23.4;12;12
2014-06-27;GBZ 19.6;12;12
2014-06-27;GQD 22.1;12;12
2014-06-27;HWU 21.8;12;12
2014-06-27;ICV 20.3;12;12
2014-06-26;DHO 23.4;12;12
2014-06-26;GBZ 19.6;12;12
2014-06-26;GQD 22.1;12;12
2014-06-26;HWU 21.8;12;12
2014-06-26;ICV 20.3;12;12
2014-06-25;DHO 23.4;12;12
2014-06-25;GBZ 19.6;12;12
2014-06-25;GQD 22.1;12;12
2014-06-25;HWU 21.8;12;12
2014-06-25;ICV 20.3;12;12
2014-06-24;DHO 23.4;12;12
2014-06-24;GBZ 19.6;12;12
2014-06-24;GQD 22.1;12;12
2014-06-24;HWU 21.8;12;12
2014-06-24;ICV 20.3;12;12
2014-06-23;DHO 23.4;12;12
2014-06-23;GBZ 19.6;12;12
2014-06-23;GQD 22.1;12;12
2014-06-23;HWU 21.8;12;12
2014-06-23;ICV 20.3;12;12
2014-06-22;DHO 23.4;12;12
2014-06-22;GBZ 19.6;12;12
2014-06-22;GQD 22.1;12;12
2014-06-22;HWU 21.8;12;12
2014-06-22;ICV 20.3;12;12
2014-06-21;DHO 23.4;12;12
2014-06-21;GBZ 19.6;12;12
2014-06-21;GQD 22.1;12;12
2014-06-21;HWU 21.8;12;12
2014-06-21;ICV 20.3;12;12
2014-06-20;DHO 23.4;12;12
2014-06-20;GBZ 19.6;12;12
2014-06-20;GQD 22.1;12;12
2014-06-20;HWU 21.8;12;12
2014-06-20;ICV 20.3;12;12
2014-06-19;DHO 23.4;12;12
2014-06-19;GBZ 19.6;12;12
2014-06-19;GQD 22.1;12;12
2014-06-19;HWU 21.8;12;12
2014-06-19;ICV 20.3;12;12
2014-06-18;DHO 23.4;12;12
2014-06-18;GBZ 19.6;12;12
2014-06-18;GQD 22.1;12;12
2014-06-18;HWU 21.8;12;12
2014-06-18;ICV 20.3;12;12
2014-06-17;DHO 23.4;12;12
2014-06-17;GBZ 19.6;12;12
2014-06-17;GQD 22.1;12;12
2014-06-17;HWU 21.8;12;12
2014-06-17;ICV 20.3;12;12
2014-06-16;DHO 23.4;12;12
2014-06-16;GBZ 19.6;12;12
2014-06-16;GQD 22.1;12;12
2014-06-16;HWU 21.8;12;12
2014-06-16;ICV 20.3;12;12
2014-06-15;DHO 23.4;12;12
2014-06-15;GBZ 19.6;12;12
2014-06-15;GQD 22.1;12;12
2014-06-15;HWU 21.8;12;12
2014-06-15;ICV 20.3;12;12
2014-06-14;DHO 23.4;12;12
2014-06-14;GBZ 19.6;12;12
2014-06-14;GQD 22.1;12;12
2014-06-14;HWU 21.8;12;12
2014-06-14;ICV 20.3;12;12
2014-06-13;DHO 23.4;12;12
2014-06-13;GBZ 19.6;12;12
2014-06-13;GQD 22.1;12;12
2014-06-13;HWU 21.8;12;12
2014-06-13;ICV 20.3;12;12
2014-06-12;DHO 23.4;12;12
2014-06-12;GBZ 19.6;12;12
2014-06-12;GQD 22.1;12;12
2014-06-12;HWU 21.8;12;12
2014-06-12;ICV 20.3;12;12
2014-06-11;DHO 23.4;12;12
2014-06-11;GBZ 19.6;12;12
2014-06-11;GQD 22.1;12;12
2014-06-11;HWU 21.8;12;12
2014-06-11;ICV 20.3;12;12
2014-06-10;DHO 23.4;12;12
2014-06-10;GBZ 19.6;12;12
2014-06-10;GQD 22.1;12;12
2014-06-10;HWU 21.8;12;12
2014-06-10;ICV 20.3;12;12
2014-06-09;DHO 23.4;12;12
2014-06-09;GBZ 19.6;12;12
2014-06-09;GQD 22.1;12;12
2014-06-09;HWU 21.8;12;12
2014-06-09;ICV 20.3;12;12
2014-06-08;DHO 23.4;12;12
2014-06-08;GBZ 19.6;12;12
2014-06-08;GQD 22.1;12;12
2014-06-08;HWU 21.8;12;12
2014-06-08;ICV 20.3;12;12
2014-06-07;DHO 23.4;12;12
2014-06-07;GBZ 19.6;12;12
2014-06-07;GQD 22.1;12;12
2014-06-07;HWU 21.8;12;12
2014-06-07;ICV 20.3;12;12
2014-06-06;DHO 23.4;12;12
2014-06-06;GBZ 19.6;12;12
2014-06-06;GQD 22.1;12;12
2014-06-06;HWU 21.8;12;12
2014-06-06;ICV 20.3;12;12
2014-06-05;DHO 23.4;12;12
2014-06-05;GBZ 19.6;12;12
2014-06-05;GQD 22.1;12;12
2014-06-05;HWU 21.8;12;12
2014-06-05;ICV 20.3;12;12
2014-06-04;DHO 23.4;12;12
2014-06-04;GBZ 19.6;12;12
2014-06-04;GQD 22.1;12;12
2014-06-04;HWU 21.8;12;12
2014-06-04;ICV 20.3;12;12
2014-06-03;DHO 23.4;12;12
2014-06-03;GBZ 19.6;12;12
2014-06-03;GQD 22.1;12;12
2014-06-03;HWU 21.8;12;12
2014-06-03;ICV 20.3;12;12
2014-06-02;DHO 23.4;12;12
2014-06-02;GBZ 19.6;12;12
2014-06-02;GQD 22.1;12;12
2014-06-02;HWU 21.8;12;12
2014-06-02;ICV 20.3;12;12
2014-06-01;DHO 23.4;12;12
2014-06-01;GBZ 19.6;12;12
2014-06-01;GQD 22.1;12;12
2014-06-01;HWU 21.8;12;12
2014-06-01;ICV 20.3;12;12
2014-05-31;DHO 23.4;12;12
2014-05-31;GBZ 19.6;12;12
2014-05-31;GQD 22.1;12;12
2014-05-31;HWU 21.8;12;12
2014-05-31;ICV 20.3;12;12
2014-05-30;DHO 23.4;12;12
2014-05-30;GBZ 19.6;12;12
2014-05-30;GQD 22.1;12;12
2014-05-30;HWU 21.8;12;12
2014-05-30;ICV 20.3;12;12
2014-05-29;DHO 23.4;12;12
2014-05-29;GBZ 19.6;12;12
2014-05-29;GQD 22.1;12;12
2014-05-29;HWU 21.8;12;12
2014-05-29;ICV 20.3;12;12
2014-05-28;DHO 23.4;12;12
2014-05-28;GBZ 19.6;12;12
2014-05-28;GQD 22.1;12;12
2014-05-28;HWU 21.8;12;12
2014-05-28;ICV 20.3;12;12
2014-05-27;DHO 23.4;12;12
2014-05-27;GBZ 19.6;12;12
2014-05-27;GQD 22.1;12;12
2014-05-27;HWU 21.8;12;12
2014-05-27;ICV 20.3;12;12
2014-05-26;DHO 23.4;12;12
2014-05-26;GBZ 19.6;12;12
2014-05-26;GQD 22.1;12;12
2014-05-26;HWU 21.8;12;12
2014-05-26;ICV 20.3;12;12
2014-05-25;DHO 23.4;12;12
2014-05-25;GBZ 19.6;12;12
2014-05-25;GQD 22.1;12;12
2014-05-25;HWU 21.8;12;12
2014-05-25;ICV 20.3;12;12
2014-05-24;DHO 23.4;12;12
2014-05-24;GBZ 19.6;12;12
2014-05-24;GQD 22.1;12;12
2014-05-24;HWU 21.8;12;12
2014-05-24;ICV 20.3;12;12
2014-05-23;DHO 23.4;12;12
2014-05-23;GBZ 19.6;12;12
2014-05-23;GQD 22.1;12;12
2014-05-23;HWU 21.8;12;12
2014-05-23;ICV 20.3;12;12
2014-05-22;DHO 23.4;12;12
2014-05-22;GBZ 19.6;12;12
2014-05-22;GQD 22.1;12;12
2014-05-22;HWU 21.8;12;12
2014-05-22;ICV 20.3;12;12
2014-05-21;DHO 23.4;12;12
2014-05-21;GBZ 19.6;12;12
2014-05-21;GQD 22.1;12;12
2014-05-21;HWU 21.8;12;12
2014-05-21;ICV 20.3;12;12
2014-05-20;DHO 23.4;12;12
2014-05-20;GBZ 19.6;12;12
2014-05-20;GQD 22.1;12;12
2014-05-20;HWU 21.8;12;12
2014-05-20;ICV 20.3;12;12
2014-05-19;DHO 23.4;12;12
2014-05-19;GBZ 19.6;12;12
2014-05-19;GQD 22.1;12;12
2014-05-19;HWU 21.8;12;12
2014-05-19;ICV 20.3;12;12
2014-05-18;DHO 23.4;12;12
2014-05-18;GBZ 19.6;12;12
2014-05-18;GQD 22.1;12;12
2014-05-18;HWU 21.8;12;12
2014-05-18;ICV 20.3;12;12
2014-05-17;DHO 23.4;12;12
2014-05-17;GBZ 19.6;12;12
2014-05-17;GQD 22.1;12;12
2014-05-17;HWU 21.8;12;12
2014-05-17;ICV 20.3;12;12
2014-05-16;DHO 23.4;12;12
2014-05-16;GBZ 19.6;12;12
2014-05-16;GQD 22.1;12;12
2014-05-16;HWU 21.8;12;12
2014-05-16;ICV 20.3;12;12
2014-05-15;DHO 23.4;12;12
2014-05-15;GBZ 19.6;12;12
2014-05-15;GQD 22.1;12;12
2014-05-15;HWU 21.8;12;12
2014-05-15;ICV 20.3;12;12
2014-05-14;DHO 23.4;12;12
2014-05-14;GBZ 19.6;12;12
2014-05-14;GQD 22.1;12;12
2014-05-14;HWU 21.8;12;12
2014-05-14;ICV 20.3;12;12
2014-05-13;DHO 23.4;12;12
2014-05-13;GBZ 19.6;12;12
2014-05-13;GQD 22.1;12;12
2014-05-13;HWU 21.8;12;12
2014-05-13;ICV 20.3;12;12
2014-05-12;DHO 23.4;12;12
2014-05-12;GBZ 19.6;12;12
2014-05-12;GQD 22.1;12;12
2014-05-12;HWU 21.8;12;12
2014-05-12;ICV 20.3;12;12
2014-05-11;DHO 23.4;12;12
2014-05-11;GBZ 19.6;12;12
2014-05-11;GQD 22.1;12;12
2014-05-11;HWU 21.8;12;12
2014-05-11;ICV 20.3;12;12
2014-05-10;DHO 23.4;12;12
2014-05-10;GBZ 19.6;12;12
2014-05-10;GQD 22.1;12;12
2014-05-10;HWU 21.8;12;12
2014-05-10;ICV 20.3;12;12
2014-05-09;DHO 23.4;12;12
2014-05-09;GBZ 19.6;12;12
2014-05-09;GQD 22.1;12;12
2014-05-09;HWU 21.8;12;12
2014-05-09;ICV 20.3;12;12
2014-05-08;DHO 23.4;12;12
2014-05-08;GBZ 19.6;12;12
2014-05-08;GQD 22.1;12;12
2014-05-08;HWU 21.8;12;12
2014-05-08;ICV 20.3;12;12
2014-05-07;DHO 23.4;12;12
2014-05-07;GBZ 19.6;12;12
2014-05-07;GQD 22.1;12;12
2014-05-07;HWU 21.8;12;12
2014-05-07;ICV 20.3;12;12
2014-05-06;DHO 23.4;12;12
2014-05-06;GBZ 19.6;12;12
2014-05-06;GQD 22.1;12;12
2014-05-06;HWU 21.8;12;12
2014-05-06;ICV 20.3;12;12
2014-05-05;DHO 23.4;12;12
